Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Score_Original,Week_of_Semester,Learning_Efficiency (%)
S4574,Omar,Jones,student3574@university.com,Male,24,CS,80.08,52.23,84.78000000000002,58.96,76.76,66.8,57.87,62.03849999999999,D,12.3,Yes,No,High School,High,3,6.1,65.2785,10,80.65796480280933
S4575,Ali,Johnson,student3575@university.com,Female,18,Business,87.66,90.82,33.32,61.17,60.79999999999999,47.8,98.47,20.0,C,19.3,Yes,No,,Low,6,4.9,30.695749999999997,5,82.85852946518158
S4576,Maria,Jones,student3576@university.com,Female,24,Mathematics,47.62,56.88,32.43,64.05,68.48999999999998,60.3,96.46,55.897000000000006,D,6.8,No,Yes,Bachelor's,Medium,2,7.4,62.937000000000005,9,72.68558031130284
S4577,Omar,Smith,student3577@university.com,Female,24,Engineering,77.37,87.58,65.72,50.51,53.59,56.3,71.78,58.58349999999999,C,21.6,Yes,No,,High,4,6.1,64.94349999999999,2,82.15729978863608
S4578,Liam,Johnson,student3578@university.com,Male,21,CS,2.92,69.33,80.19000000000001,95.85,62.029999999999994,76.3,84.08,20.0,B,8.7,No,Yes,Master's,Medium,5,4.1,34.49525,2,77.14111545695306
S4579,Ahmed,Johnson,student3579@university.com,Male,22,Mathematics,5.94,83.89,58.83,84.3,62.08,31.9,99.62,28.318666666666658,B,12.0,Yes,Yes,PhD,High,6,8.8,49.31799999999999,6,70.7246066825663
S4580,John,Brown,student3580@university.com,Female,22,CS,91.47,62.88,92.68,84.48,73.29000000000002,37.400000000000006,70.49,72.6815,C,12.1,No,No,PhD,Low,10,7.0,75.0015,10,76.24659506474173
S4581,Ahmed,Jones,student3581@university.com,Male,18,CS,50.14,60.83,93.49,78.62,54.550000000000004,39.2,55.65,66.57999999999998,D,16.6,No,Yes,Master's,Medium,9,7.1,67.97999999999999,18,67.9919747434962
S4582,Liam,Jones,student3582@university.com,Male,21,CS,58.47,90.48,67.53,84.47,43.150000000000006,76.2,93.39,20.0,B,28.8,Yes,No,Bachelor's,High,10,8.9,45.74066666666666,12,70.9335096381685
S4583,Maria,Johnson,student3583@university.com,Male,21,Engineering,89.79,42.12,88.67000000000002,99.09,62.79,43.1,73.82,28.844888888888892,C,13.1,No,No,PhD,Medium,5,8.2,47.70733333333334,4,83.1852591980438
S4584,Ali,Smith,student3584@university.com,Female,21,Business,50.06,98.48,86.22,69.26,79.13999999999999,17.7,99.35,80.32799999999999,B,12.0,No,No,Master's,Low,2,5.8,84.16799999999999,17,78.9514209087619
S4585,Omar,Smith,student3585@university.com,Female,21,Business,5.05,78.89,73.19,85.63,69.32,98.3,77.54,20.0,B,9.2,No,Yes,Master's,Medium,7,4.2,33.84224999999999,15,78.73070461427464
S4586,Ahmed,Davis,student3586@university.com,Male,22,Mathematics,79.2,65.95,76.82000000000001,67.98,90.56,49.3,51.47,63.08450000000002,D,14.8,No,No,Master's,Medium,10,5.1,65.52450000000002,6,71.82401245007875
S4587,Liam,Smith,student3587@university.com,Male,19,Engineering,4.99,77.68,29.94,92.71,70.07999999999998,10.9,74.59,55.4855,D,9.6,Yes,Yes,Master's,High,1,5.8,61.2455,16,75.29255147841407
S4588,Ahmed,Jones,student3588@university.com,Male,21,Business,88.86,47.36,33.06,92.9,50.85000000000001,67.0,85.9,20.0,D,8.4,Yes,No,High School,High,8,8.8,38.371333333333325,17,83.67295847960476
S4589,Liam,Brown,student3589@university.com,Male,19,Mathematics,75.3,70.84,26.450000000000003,95.11,67.56,73.89999999999999,51.3,20.0,D,26.4,No,No,Bachelor's,Low,7,8.4,32.470666666666666,3,74.37529989057508
S4590,Ali,Johnson,student3590@university.com,Female,24,Mathematics,0.85,99.11,20.529999999999994,50.27,53.97,50.0,70.67,20.0,D,6.3,Yes,Yes,Master's,High,8,4.1,21.53275,10,78.33120697254681
S4591,Omar,Williams,student3591@university.com,Female,24,CS,86.27,54.12,29.959999999999994,64.91,42.629999999999995,64.6,57.78,20.0,F,22.8,No,No,High School,High,1,8.9,28.90366666666666,5,84.5309107867415
S4592,John,Brown,student3592@university.com,Male,21,Engineering,66.96,83.34,83.25999999999999,56.7,75.44999999999999,17.3,82.15,67.12799999999999,C,10.1,Yes,Yes,High School,Medium,6,5.3,73.088,14,78.63489391292036
S4593,Ali,Williams,student3593@university.com,Male,20,Business,51.63,66.1,62.14999999999999,72.7,38.95,36.8,97.87,59.9615,C,5.3,Yes,Yes,,Low,5,7.9,68.8015,13,78.49777531134417
S4594,Ahmed,Brown,student3594@university.com,Female,23,Engineering,94.89,79.15,37.120000000000005,74.77,37.31,16.200000000000003,81.23,20.0,D,24.9,No,No,Master's,Low,2,4.6,23.619,6,78.50173612167593
S4595,John,Smith,student3595@university.com,Male,20,Engineering,24.73,52.29,70.88,62.8,71.22,38.7,84.74,58.5945,C,22.6,No,Yes,High School,High,8,5.1,66.9545,12,85.0670096548252
S4596,Liam,Jones,student3596@university.com,Female,24,Business,20.76,68.23,65.54,86.17,84.75000000000001,56.3,69.83,69.34,C,13.4,Yes,Yes,,Medium,10,6.5,71.22,8,86.46684943742835
S4597,John,Williams,student3597@university.com,Male,23,Business,24.48,98.81,34.53,63.49,75.54,44.3,78.16,57.0945,C,7.0,Yes,Yes,,Low,2,7.5,64.0945,5,82.10966856086755
S4598,Liam,Brown,student3598@university.com,Female,20,Engineering,80.67,51.72,88.35,92.69,59.95,59.3,77.19,72.79799999999999,C,14.0,No,No,Master's,Low,2,5.7,75.15799999999999,15,80.68295758699196
S4599,Ali,Jones,student3599@university.com,Male,21,Mathematics,51.49,78.19,48.160000000000004,58.88,81.17,50.2,87.98,22.70111111111111,C,9.5,No,No,PhD,Medium,9,8.4,43.17166666666667,16,88.22065133634455
S4600,Ahmed,Williams,student3600@university.com,Male,19,Engineering,75.21,74.54,56.57,68.36,60.76999999999999,31.8,92.85,20.0,C,28.3,No,No,High School,High,6,8.7,40.63700000000001,1,87.13975951126542
S4601,Maria,Johnson,student3601@university.com,Female,23,Business,90.21,73.9,46.56,81.11,80.82000000000001,14.3,83.14,20.0,C,18.2,No,No,PhD,High,3,4.6,30.779250000000005,16,84.04450315446134
S4602,Ahmed,Brown,student3602@university.com,Female,22,Engineering,54.23,76.91,46.0,80.27,61.43000000000001,25.3,98.99,56.581999999999994,B,29.1,Yes,Yes,,High,9,7.6,68.582,5,87.61219454878272
S4603,Liam,Johnson,student3603@university.com,Male,18,Business,46.3,70.13,81.54,53.9,71.54,20.1,91.41,20.0,C,13.8,No,Yes,PhD,Medium,2,4.7,34.86775,3,77.90457574006462
S4604,Sara,Smith,student3604@university.com,Male,23,Mathematics,89.31,41.02,40.05,92.31,46.11,70.7,56.23,48.943,F,18.9,Yes,No,PhD,Medium,8,5.7,53.623,15,73.32215490149278
S4605,Omar,Johnson,student3605@university.com,Female,23,Engineering,63.49,94.01,87.67999999999999,79.9,74.58999999999999,82.0,75.37,29.09444444444445,B,9.8,Yes,No,Master's,Low,4,8.1,51.86166666666667,13,76.65470258017142
S4606,Emma,Johnson,student3606@university.com,Female,22,Mathematics,12.96,89.62,24.770000000000003,93.49,65.08,72.0,95.16,59.679,C,25.2,Yes,Yes,,Medium,10,5.7,69.399,16,74.73912586007019
S4607,Maria,Davis,student3607@university.com,Male,21,Engineering,12.19,50.45,54.040000000000006,93.38,47.620000000000005,64.4,97.2,20.0,C,6.0,No,Yes,Bachelor's,High,2,8.5,43.351,11,88.02263963868147
S4608,John,Brown,student3608@university.com,Male,20,Engineering,6.89,64.8,80.96,77.3,72.79,30.8,69.01,61.97699999999999,C,22.4,Yes,Yes,High School,Low,5,6.1,68.97699999999999,2,83.68206872268007
S4609,Maria,Smith,student3609@university.com,Female,20,Business,46.22,86.23,92.82000000000001,95.54,73.60000000000001,71.10000000000001,86.29,84.72450000000002,B,14.8,No,Yes,Master's,Medium,3,5.5,86.68450000000001,6,76.81271737841193
S4610,Omar,Johnson,student3610@university.com,Female,24,CS,60.03,98.8,42.169999999999995,92.42,66.21000000000001,60.5,70.53,23.15399999999999,C,19.5,No,No,Master's,Medium,9,8.9,43.55099999999999,6,84.04205588466348
S4611,John,Jones,student3611@university.com,Female,19,Business,53.51,97.07,39.040000000000006,97.91,58.78,4.699999999999999,56.18,55.73400000000001,D,19.8,Yes,Yes,Bachelor's,Low,8,6.2,60.534000000000006,14,79.35209444454009
S4612,Omar,Williams,student3612@university.com,Female,21,Engineering,18.55,93.96,69.3,92.52,41.68000000000001,90.8,94.23,73.07000000000001,B,22.8,Yes,Yes,Master's,High,6,7.7,80.15,11,88.17275846038483
S4613,John,Johnson,student3613@university.com,Female,22,CS,63.17,49.5,34.68,91.06,53.01,8.0,96.6,59.339,D,10.1,No,No,,High,6,7.0,63.259,8,78.33149377655477
S4614,Maria,Smith,student3614@university.com,Male,21,CS,1.47,94.87,59.029999999999994,73.47,78.35999999999999,50.3,75.24,20.0,C,18.3,No,Yes,Master's,Medium,9,5.0,33.189750000000004,8,72.30555371460706
S4615,John,Johnson,student3615@university.com,Male,21,Mathematics,50.7,92.71,85.46000000000001,60.6,61.25000000000001,51.3,50.92,66.8195,D,15.7,No,No,Master's,Low,2,6.5,67.9795,1,79.06624466749659
S4616,John,Williams,student3616@university.com,Female,20,Engineering,86.62,62.62,62.74000000000001,95.54,39.230000000000004,83.69999999999999,90.8,20.0,C,12.1,Yes,No,Bachelor's,Medium,7,4.4,33.84250000000001,7,78.33422833961352
S4617,Sara,Smith,student3617@university.com,Male,22,Business,84.67,63.67,46.24000000000001,86.13,92.48,91.3,73.85,66.955,C,17.4,No,No,High School,Low,3,7.5,69.475,6,73.2838667602584
S4618,Ahmed,Brown,student3618@university.com,Male,18,CS,5.75,67.59,46.17999999999999,64.09,37.489999999999995,94.0,53.75,40.894999999999996,D,28.8,No,Yes,High School,Medium,3,6.6,52.415,8,82.92955878639154
S4619,Ahmed,Smith,student3619@university.com,Female,23,CS,67.75,79.37,67.6,67.05,55.08999999999999,57.0,59.47,20.0,C,28.7,Yes,Yes,PhD,High,4,4.6,23.535499999999992,19,70.01137285923717
S4620,Emma,Brown,student3620@university.com,Male,20,Business,72.22,55.65,70.31,84.3,89.63,67.9,57.61,63.843,C,12.0,No,No,,Low,5,7.8,67.203,8,74.38757838138567
S4621,Emma,Smith,student3621@university.com,Male,22,Business,82.96,41.38,61.53000000000001,73.89,58.23,8.9,84.31,50.08999999999999,C,27.1,Yes,No,Bachelor's,High,5,8.0,60.96999999999999,14,84.86355196461088
S4622,Liam,Williams,student3622@university.com,Male,19,CS,20.68,48.47,39.46,54.07,69.23,48.8,64.97,40.632,D,26.9,No,Yes,High School,High,10,7.7,50.992,18,58.37103881256715
S4623,Liam,Williams,student3623@university.com,Female,23,Business,53.85,66.41,41.870000000000005,57.07,89.38,89.80000000000001,56.38,53.1955,D,11.2,Yes,Yes,Bachelor's,Low,1,5.6,57.9155,16,84.71096415199524
S4624,Liam,Smith,student3624@university.com,Female,23,Mathematics,43.73,56.92,45.900000000000006,87.28,83.58,45.6,95.88,66.37100000000001,C,20.0,No,Yes,PhD,Low,10,7.6,71.09100000000001,9,79.3511388780077
S4625,Sara,Johnson,student3625@university.com,Male,20,CS,26.74,85.87,53.03,66.43,58.940000000000005,7.0,97.83,59.371500000000005,C,26.7,Yes,Yes,High School,Medium,6,6.9,68.8515,15,79.87644567465537
S4626,Emma,Williams,student3626@university.com,Male,24,Mathematics,89.05,46.4,51.45,75.38,62.830000000000005,20.1,56.93,52.0125,F,17.9,Yes,No,Bachelor's,Low,2,6.7,54.6925,10,82.36541335997529
S4627,Omar,Brown,student3627@university.com,Male,19,Engineering,14.4,95.05,70.76,88.33,72.36000000000001,43.0,61.51,71.892,C,14.2,No,Yes,,Medium,2,7.2,72.77199999999999,16,84.94951741040511
S4628,Liam,Brown,student3628@university.com,Male,20,Mathematics,8.5,93.72,71.91,87.56,81.53,23.8,79.61,71.5315,B,21.3,Yes,Yes,,Low,9,7.2,76.8115,4,86.46650054553115
S4629,Liam,Jones,student3629@university.com,Male,21,Business,43.05,94.53,72.53999999999999,58.35,81.14999999999999,39.2,57.53,60.91299999999999,C,9.3,No,Yes,PhD,High,1,8.0,66.67299999999999,13,82.51771378358382
S4630,Maria,Davis,student3630@university.com,Male,24,CS,63.4,84.38,35.720000000000006,54.92,78.13000000000001,33.3,57.93,20.0,D,9.0,No,No,High School,Low,2,8.9,34.01199999999999,5,84.17791388169864
S4631,Ali,Davis,student3631@university.com,Female,22,Mathematics,54.22,46.42,66.31,79.56,61.14,31.9,66.83,51.06450000000001,D,25.8,Yes,Yes,High School,Low,10,7.6,60.42450000000001,7,76.09967023537442
S4632,Omar,Davis,student3632@university.com,Male,19,Business,64.0,66.29,64.04,87.08,57.53,9.1,97.46,63.8535,B,6.0,No,No,,Medium,9,6.2,72.0135,9,74.42613069481376
S4633,Liam,Brown,student3633@university.com,Male,23,Business,61.39,47.88,22.879999999999995,57.45,47.72999999999999,88.3,98.12,48.5475,D,25.1,Yes,No,PhD,Medium,4,6.3,57.4675,8,85.91356715937202
S4634,Liam,Jones,student3634@university.com,Female,20,Mathematics,90.27,99.26,32.25,68.6,38.89,69.3,92.09,20.0,C,12.3,No,No,Master's,High,4,4.1,30.445249999999994,16,85.20050636840895
S4635,Liam,Davis,student3635@university.com,Male,23,CS,45.07,59.98,70.12999999999998,93.51,79.57999999999998,62.3,84.79,20.0,B,17.1,No,Yes,,Low,10,4.8,35.725,6,80.74652620612721
S4636,Ali,Davis,student3636@university.com,Male,19,Mathematics,78.27,75.12,52.699999999999996,97.21,53.529999999999994,60.6,86.03,66.50850000000001,C,18.6,No,No,,Medium,9,5.1,71.66850000000001,16,82.19954414249915
S4637,Ali,Smith,student3637@university.com,Male,23,Engineering,61.3,86.76,29.250000000000007,72.7,46.96000000000001,39.7,73.48,20.0,D,24.2,No,No,Bachelor's,Low,5,9.0,34.76566666666667,6,79.36599015447571
S4638,Sara,Smith,student3638@university.com,Male,20,Mathematics,95.9,95.24,21.379999999999995,53.98,70.89,82.30000000000001,76.51,48.053,D,27.1,No,No,PhD,High,4,7.8,58.693,14,85.85038531514816
S4639,Omar,Smith,student3639@university.com,Female,24,Mathematics,37.12,85.33,27.879999999999995,62.88,30.929999999999993,93.0,81.72,20.0,D,25.1,Yes,Yes,Master's,Medium,9,4.7,23.68425,1,78.64220848103082
S4640,Sara,Johnson,student3640@university.com,Male,20,CS,89.75,80.47,89.36999999999999,61.65,88.29999999999998,0.6,86.56,73.23649999999998,B,19.3,Yes,No,PhD,High,4,6.5,77.27649999999998,9,73.61291000609484
S4641,John,Davis,student3641@university.com,Female,18,Mathematics,98.33,67.96,77.00999999999999,61.95,43.43,7.9,54.84,55.613,D,13.7,Yes,No,PhD,Medium,4,5.1,58.933,13,81.87086270554408
S4642,Ali,Johnson,student3642@university.com,Male,23,Business,2.94,76.32,62.94,74.69,88.24,67.5,61.24,63.289500000000004,C,18.2,No,Yes,,Low,7,5.5,67.6495,19,60.522214553531995
S4643,Maria,Jones,student3643@university.com,Male,18,CS,99.64,45.65,81.77,79.16,58.019999999999996,23.6,98.15,66.023,B,5.8,No,No,,Medium,10,7.0,73.383,17,79.6768391053023
S4644,Emma,Brown,student3644@university.com,Female,24,Business,82.55,93.04,70.91,56.13,48.870000000000005,91.2,66.76,65.522,C,11.1,Yes,No,,High,10,7.0,68.64200000000001,11,75.2744556694349
S4645,Maria,Davis,student3645@university.com,Male,18,CS,60.87,72.63,78.89999999999999,94.47,79.06999999999998,66.7,63.42,30.21422222222222,C,14.2,Yes,No,Bachelor's,Medium,1,8.4,48.80133333333333,8,78.74076447335325
S4646,Emma,Brown,student3646@university.com,Female,23,Engineering,67.79,42.41,48.48,81.0,86.31000000000002,36.8,71.1,20.0,D,13.0,Yes,Yes,Master's,Low,3,4.8,28.460249999999995,5,76.3456718990814
S4647,Ali,Smith,student3647@university.com,Female,19,Engineering,55.91,95.19,61.98,79.86,58.54,41.5,64.55,60.36249999999999,C,7.4,No,Yes,Master's,Low,10,6.5,67.04249999999999,10,79.28757709214102
S4648,Ali,Davis,student3648@university.com,Female,21,Engineering,50.36,69.36,34.69,99.36,70.65,69.1,54.56,51.820499999999996,D,6.3,No,No,PhD,High,4,7.0,58.780499999999996,7,79.08598783796816
S4649,Ali,Williams,student3649@university.com,Male,24,Mathematics,20.5,92.12,59.39,81.41,92.56,14.1,60.4,27.40844444444444,C,15.5,Yes,Yes,,High,8,8.7,44.77266666666666,10,75.63850088969745
S4650,Sara,Johnson,student3650@university.com,Male,20,Engineering,68.6,91.41,28.07,96.45,48.12,88.3,82.01,59.978500000000004,C,6.9,No,Yes,PhD,Medium,9,6.6,66.9385,4,82.34118804848444
S4651,Omar,Johnson,student3651@university.com,Male,22,CS,90.76,88.95,45.400000000000006,64.31,83.42,0.5,61.16,56.114000000000004,D,12.2,No,No,,Low,1,5.7,59.914,9,78.92928063955267
S4652,Emma,Davis,student3652@university.com,Male,24,Engineering,67.96,43.68,37.85,62.01,58.120000000000005,97.9,82.38,56.421,D,16.9,No,No,PhD,Low,3,5.5,59.741,14,86.7274148394196
S4653,Omar,Smith,student3653@university.com,Female,18,CS,74.0,54.82,51.03,75.83,59.079999999999984,16.8,55.0,47.64699999999999,F,10.2,Yes,No,PhD,Medium,3,5.1,53.766999999999996,2,76.75721438355674
S4654,Sara,Johnson,student3654@university.com,Male,19,Business,98.28,92.53,73.46,75.43,46.97,74.2,52.09,20.0,C,7.0,No,No,Bachelor's,Medium,8,8.8,40.49666666666667,9,89.30686535659112
S4655,Sara,Smith,student3655@university.com,Male,23,Mathematics,62.11,93.94,61.4,61.32,71.02,4.0,93.08,73.03300000000002,C,15.8,No,No,Bachelor's,High,5,7.0,73.67300000000002,1,81.37937003187574
S4656,Ahmed,Jones,student3656@university.com,Female,19,Business,86.06,67.48,84.38,84.98,44.730000000000004,43.1,88.0,73.404,C,16.2,No,No,PhD,High,5,5.5,76.164,10,86.35666719792549
S4657,Maria,Brown,student3657@university.com,Female,19,Business,87.76,66.4,57.07000000000001,51.48,42.85000000000001,63.0,83.3,49.8665,C,27.9,No,No,,Medium,8,7.7,61.0265,10,80.57726732811435
S4658,Maria,Williams,student3658@university.com,Male,23,Engineering,42.13,50.51,55.849999999999994,84.53,57.540000000000006,7.0,51.54,46.2165,D,8.2,Yes,Yes,PhD,Medium,6,5.4,53.5765,3,76.09672800072013
S4659,John,Brown,student3659@university.com,Female,22,Engineering,75.05,98.1,44.37,72.86,71.77,44.3,61.97,58.323499999999996,D,20.4,Yes,No,,Medium,6,6.5,63.2435,6,78.68239539920434
S4660,Liam,Brown,student3660@university.com,Female,23,Engineering,67.51,52.79,85.17,84.45,71.71000000000001,30.3,90.62,20.0,B,13.0,No,No,High School,Low,7,4.1,35.57325,6,73.06615894581157
S4661,Sara,Jones,student3661@university.com,Female,22,Business,40.77,51.46,29.33,73.85,65.27000000000001,49.8,57.23,20.0,F,8.1,Yes,Yes,Master's,High,10,8.2,31.16466666666667,2,79.44233191903247
S4662,Emma,Johnson,student3662@university.com,Female,23,Mathematics,81.12,79.64,76.69000000000001,98.87,60.010000000000005,50.5,90.64,33.151555555555554,B,14.8,Yes,No,PhD,High,1,8.8,53.20733333333333,18,71.06491758777769
S4663,Ahmed,Williams,student3663@university.com,Female,18,Mathematics,73.8,54.57,73.02999999999999,66.73,92.88,78.5,79.21,29.772222222222226,C,15.7,No,No,High School,Low,9,8.3,47.83833333333334,2,80.22861397842723
S4664,Ahmed,Johnson,student3664@university.com,Male,22,Business,88.97,96.33,59.97999999999999,99.13,63.12,12.4,87.02,20.0,C,14.1,No,No,PhD,High,5,4.9,36.56999999999999,12,86.65078612568432
S4665,Liam,Davis,student3665@university.com,Male,18,Mathematics,61.76,40.65,37.22,53.25,43.64,8.299999999999999,82.23,20.0,F,24.1,Yes,No,Bachelor's,Medium,8,8.1,30.638666666666666,5,79.25433084468546
S4666,Omar,Brown,student3666@university.com,Male,24,Business,87.68,40.35,45.120000000000005,84.19,57.010000000000005,40.2,70.85,45.459,D,26.0,No,No,Master's,Low,10,5.7,55.819,7,70.53003203578892
S4667,Liam,Davis,student3667@university.com,Male,22,Business,93.27,70.29,78.21000000000001,72.71,73.29,88.80000000000001,64.6,22.47,C,8.7,No,No,PhD,Medium,6,8.7,44.325,16,77.58467011832671
S4668,Liam,Smith,student3668@university.com,Male,22,Mathematics,52.37,69.28,77.33,91.11,37.730000000000004,85.5,83.64,68.15899999999999,B,9.2,Yes,Yes,Bachelor's,High,6,5.5,74.59899999999999,1,76.54695729258339
S4669,Liam,Brown,student3669@university.com,Male,23,CS,56.82,49.8,89.44000000000001,89.48,56.78,56.0,90.35,20.0,B,15.5,No,Yes,Bachelor's,Low,4,4.4,37.12949999999999,1,84.84372554395623
S4670,Maria,Johnson,student3670@university.com,Male,22,CS,45.95,69.67,52.14999999999999,90.01,84.93,88.9,52.24,24.871777777777773,D,13.0,No,Yes,High School,High,3,8.3,42.04766666666666,17,77.18316074772758
S4671,Sara,Brown,student3671@university.com,Female,18,Engineering,8.97,64.7,40.669999999999995,54.74,52.78999999999999,80.5,69.0,20.0,D,25.5,Yes,Yes,Bachelor's,Medium,2,4.6,21.711749999999995,1,81.22606086734177
S4672,John,Smith,student3672@university.com,Male,24,Mathematics,68.98,93.42,20.0,91.12,45.86,27.8,67.54,42.095,D,29.9,Yes,No,High School,Medium,10,6.7,54.375,13,76.02727095964316
S4673,Sara,Jones,student3673@university.com,Male,23,Engineering,23.68,40.56,85.14,60.7,85.11,17.0,77.97,61.790000000000006,C,9.5,No,Yes,,High,4,5.9,67.51,9,65.88682520877737
S4674,Omar,Davis,student3674@university.com,Male,20,Business,58.05,98.58,43.279999999999994,51.28,37.99999999999999,30.1,55.7,44.602,D,24.1,No,No,,Low,1,7.8,52.842,15,78.58595002478727
S4675,Ali,Davis,student3675@university.com,Female,24,CS,99.02,77.46,54.25,60.89,70.78,22.7,96.67,65.029,C,20.2,Yes,No,,Low,6,7.7,70.029,3,79.74967320884751
S4676,Liam,Johnson,student3676@university.com,Male,24,Mathematics,64.97,49.11,82.54999999999998,73.96,55.19,62.3,77.43,63.21299999999999,C,21.1,No,Yes,,Low,7,7.9,69.17299999999999,14,78.90557038171917
S4677,Sara,Brown,student3677@university.com,Male,18,Mathematics,15.72,42.81,59.679999999999986,87.11,41.62,58.5,96.19,20.0,C,11.6,Yes,Yes,PhD,Medium,5,4.3,31.302,11,81.21556674141858
S4678,Omar,Johnson,student3678@university.com,Female,24,Mathematics,53.29,72.29,58.69,60.93,45.41,59.8,90.85,20.506444444444444,C,7.4,Yes,No,High School,High,10,8.3,42.21966666666667,12,78.65245956637075
S4679,Ali,Jones,student3679@university.com,Male,20,CS,88.17,54.09,43.13,55.65,73.96000000000001,18.9,59.58,48.6225,F,18.6,No,No,,Low,10,6.3,52.3425,13,80.34574908068274
